SIC,,,
,,,
"Division A: Agriculture, Forestry, And Fishing",,,
3721,,,Aircraft
3724,,,Aircraft engines and engine parts
3728,,,"Aircraft parts and equipment, nec"
3730,,Ship and boat building and repairing,
3731,,,Ship building and repairing
3732,,,Boat building and repairing
3740,,Railroad equipment,
3743,,,Railroad equipment
3750,,"Motorcycles, bicycles, and parts",
3751,,,"Motorcycles, bicycles, and parts"
3760,,Guided missiles and space vehicles and parts,
3761,,,Guided missiles and space vehicles
3764,,,Space propulsion units and parts
3769,,,"Space vehicle equipment, nec"
3790,,Miscellaneous transportation equipment,
3792,,,Travel trailers and campers
3795,,,Tanks and tank components
3799,,,"Transportation equipment, nec"
3800,"Measuring, analyzing, and control instruments; photographic, medical, and optical goods; and watches and clocks",,
3810,,"Search, detection, navigation, guidance, aeronautical, nautical sys, instr, eq",
3811,,,"Engineering, lab, scientific and research instruments and associated equip"
3812,,,Search and navigation equipment
3820,,"Laboratory apparatus and analytical, optical, measuring, and controlling instr",
3821,,,Laboratory apparatus and furniture
3822,,,Environmental controls
3823,,,Process control instruments
3824,,,Fluid meters and counting devices
3825,,,Instruments to measure electricity
3826,,,Analytical instruments
3827,,,Optical instruments and lenses
3829,,,"Measuring & controlling devices, nec"
3830,,Optical instruments and lenses,
3832,,,Optical instruments and lenses
3840,,"Surgical, medical, and dental instruments and supplies",
3841,,,Surgical and medical instruments
3842,,,Surgical appliances and supplies
3843,,,Dental Equipment and Supplies
3844,,,X-ray apparatus and tubes
3845,,,Electromedical equipment
3850,,Ophthalmic goods,
3851,,,Ophthalmic goods
3860,,Photographic equipment and supplies,
3861,,,Photographic equipment and supplies
3870,,"Watches, clocks, clockwork operated devices, and parts",
3873,,,"Watches, clocks, watchcases & parts"
3900,Miscellaneous manufacturing industries,,
3910,,"Jewelry, silverware, and plated ware",
3911,,,"Jewelry, precious metal"
3914,,,Silverware and plated ware
3915,,,Jewelers' materials & lapidary work
3930,,Musical instruments,
3931,,,Musical instruments
3940,,"Dolls, toys, games, and sporting and athletic goods",
3942,,,Dolls and stuffed toys
3944,,,"Games, toys, and children's vehicles"
3949,,,"Sporting and athletic goods, nec"
3950,,"Pens, pencils, and other artists' materials",
3951,,,Pens and mechanical pencils
3952,,,Lead pencils and art goods
3953,,,Marking devices
3955,,,Carbon paper and inked ribbons
3960,,"Costume jewelry and novelties, buttons, and miscellaneous notions, except precious metal",
3961,,,Costume jewelry
3962,,,"Feathers, plumes, and artificial trees and flowers"
3963,,,Buttons
3964,,,"Needles, pins, hooks and eyes, and similar notions"
3965,,,"Fasteners, buttons, needles, & pins"
3990,,Miscellaneous manufacturing industries,
3991,,,Brooms and brushes
3993,,,Signs and advertising specialities
3995,,,Burial caskets
3996,,,"Hard surface floor coverings, nec"
3999,,,"Manufacturing industries, nec"
,,,
"Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",,,
4000,Railroad transportation,,
4010,,Railroads,
4011,,,"Railroads, line-haul operating"
4013,,,Switching and terminal services
4100,Local and suburban transit and interurban highway passenger transportation,,
4110,,Local and suburban passenger transportation,
4111,,,Local and suburban transit
4119,,,"Local passenger transportation, nec"
4120,,Taxicabs,
4121,,,Taxicabs
4130,,Intercity and rural bus transportation,
4131,,,Intercity & rural bus transportation
4140,,Bus charter service,
4141,,,Local bus charter service
4142,,,"Bus charter service, except local"
4150,,School buses,
4151,,,School buses
4170,,Terminal and service facilities for motor vehicle passenger transportation,
4171,,,"Terminal, joint terminal maintenace facility for motor vehicle passenger transportation"
4172,,,Maintenance and service facility for motor vehicle passenger transportation
4173,,,Bus terminal and service facilities
4200,Motor freight transportation and warehousing,,
4210,,"Trucking and courier services, except air",
4212,,,"Local trucking, without storage"
4213,,,"Trucking, except local"
4214,,,Local trucking with storage
4215,,,"Courier services, except by air"
4220,,Public warehousing and storage,
4221,,,Farm product warehousing and storage
4222,,,Refrigerated warehousing and storage
4224,,,Household goods warehousing and storage
4225,,,General warehousing and storage
4226,,,"Special warehousing and storage, nec"
4230,,Terminal and joint terminal maintenace facilities for motor freight transportation,
4231,,,Trucking terminal facilities
4300,United states postal service,,
4310,,United states postal service,
4311,,,U.S. Postal Service
4400,Water transportation,,
4410,,Deep sea foreign transportation of freight,
4411,,,Deep sea foreign transportation
4412,,,Deep sea foreign trans. of freight
4420,,Deep sea domestic transportation of freight,
4421,,,Transportation to and between noncontiguous territories
4422,,,Coastwise transportation
4423,,,Intercoastal transportation
4424,,,Deep sea domestic trans. of freight
4430,,Freight transportation on the Great Lakes-St. Lawrence seaway,
4431,,,Great Lakes-St. Lawrence seaway transportation
4432,,,Freight trans. on the Great Lakes
4440,,Water transportation of freight,
4441,,,Transportation on rivers and canals
4449,,,"Water transportation of freight, nec"
4450,,Local water transportation,
4452,,,Ferries
4453,,,Lighterage
4454,,,Towing and tugboat service
4459,,,Local water transportation
4460,,Services incidental to water transportation,
4463,,,Marine cargo handling
4464,,,Canal operation
4469,,,Water transportation services
4480,,Water transportation of passengers,
4481,,,"Deep sea passenger trans., ex. ferry"
4482,,,Ferries
4489,,,"Water passenger transportation, nec"
4490,,Services incidental to water transportation,
4491,,,Marine cargo handling
4492,,,Towing and tugboat service
4493,,,Marinas
4499,,,"Water transportation services, nec"
4500,Transportation by air,,
4510,,"Air transportation, scheduled, and air courier services",
4511,,,"Air transportation, certificated carriers"
4512,,,"Air transportation, scheduled"
4513,,,Air courier services
4520,,"Air transportation, nonscheduled",
4521,,,"Air transportation, noncertificated carriers"
4522,,,"Air transportation, nonscheduled"
4580,,"Airports, flying fields, and airport terminal services",
4581,,,"Airports, flying fields, & services"
4582,,,Airports and flying fields
4583,,,Airport terminal services
4600,"Pipelines, except natural gas",,
4610,,"Pipelines, except natural gas",
4612,,,Crude petroleum pipelines
4613,,,Refined petroleum pipelines
4619,,,"Pipelines, nec"
4700,Transportation services,,
4710,,Freight forwarding,
4712,,,Freight forwarding
4720,,Arrangement of passenger transportation,
4721,,,Travel agencies
4722,,,Arrangement of passenger transportation
4723,,,Arrangement of transportation of freight and cargo
4724,,,Travel agencies
4725,,,Tour operators
4729,,,"Passenger transport arrangement, nec"
4730,,Arrangement of transportation of freight and cargo,
4731,,,Freight transportation arrangement
4740,,Rental of railroad cars,
4741,,,Rental of railroad cars
4742,,,Rental of railroad cars with care of lading
4743,,,Rental of railroad cars without care of lading
4780,,Miscellaneous services incidental to transportation,
4782,,,Inspection and weighing services connected with transportation
4783,,,Packing and crating
4784,,,Fixed facilities for handling motor vehicle transportation
4785,,,Inspection & fixed facilities
4789,,,"Transportation services, nec"
4800,Communications,,
4810,,Telephone communications,
4811,,,Telephone communication (wire or radio)
4812,,,Radiotelephone communications
4813,,,"Telephone communications, exc. radio"
4820,,Telegraph and other message communications,
4821,,,Telegraph communication (wire or radio)
4822,,,Telegraph & other communications
4830,,Radio and television broadcasting stations,
4832,,,Radio broadcasting stations
4833,,,Television broadcasting stations
4840,,Cable and other pay television services,
4841,,,Cable and other pay TV services
4880,,Diversified Multi-Media,
4888,,,Diversied Multi-Media Companies
4890,,Communications services,
4891,,,Cable television operators
4892,,,Telephone interconnect systems
4899,,,"Communication services, nec"
4900,"Electric, gas, and sanitary services",,
4910,,Electric services,
4911,,,Electric services
4920,,Gas production and distribution,
4922,,,Natural gas transmission
4923,,,Gas transmission and distribution
4924,,,Natural gas distribution
4925,,,Gas production and/or distribution
4930,,"Combination of electric, gas, and other utility services",
4931,,,Electric and other services combined
4932,,,Gas and other services combined
4939,,,"Combination utilities, nec"
4940,,Water supply,
4941,,,Water supply
4950,,Sanitary Services,
4952,,,Sewerage systems
4953,,,Refuse systems
4955,,,Hazardous Waste Management
4959,,,"Sanitary services, nec"
4960,,Steam and air - conditioning supply,
4961,,,Steam and air-conditioning supply
4970,,Irrigation systems,
4971,,,Irrigation systems
4990,,Cogeneration services and small power producers,
4991,,,Cogeneration
,,,
Division F: Wholesale Trade,,,
5000,Durable goods - wholesale,,
5010,,Motor vehicles and motor vehicle parts and supplies - wholesale,
5012,,,Automobiles and other motor vehicles
5013,,,Motor vehicle supplies and new parts
5014,,,Tires and tubes
5015,,,"Motor vehicle parts, used"
5020,,Furniture and home furnishings - wholesale,
5021,,,Furniture
5023,,,Home furnishings
5030,,Lumber and other construction materials - wholesale,
5031,,,"Lumber, plywood, and millwork"
5032,,,"Brick, stone, & related materials"
5033,,,"Roofing, siding, & insulation"
5039,,,"Construction materials, nec"
5040,,Professional and commercial equipment and supplies - wholesale,
5041,,,Sporting and recreational goods and supplies - wholesale
5042,,,Toys and hobby goods and supplies - wholesale
5043,,,Photographic equipment and supplies
5044,,,Office equipment
5045,,,"Computers, peripherals & software"
5046,,,"Commercial equipment, nec"
5047,,,Medical and hospital equipment
5048,,,Ophthalmic goods
5049,,,"Professional equipment, nec"
5050,,"Metals and minerals, except petroleum - wholesale",
5051,,,Metals service centers and offices
5052,,,Coal and other minerals and ores
5060,,Electrical goods - wholesale,
5063,,,Electrical apparatus and equipment
5064,,,"Electrical appliances, Television & Radio sets"
5065,,,Electronic parts and equipment
5070,,"Hardware, and plumbing and heating equipment and supplies - wholesale",
5072,,,Hardware
5074,,,Plumbing & hydronic heating supplies
5075,,,Warm air heating & air-conditioning
5078,,,Refrigeration equipment and supplies
5080,,"Machinery, equipment, and supplies - wholesale",
5081,,,Commercial machines and equipment - wholesale
5082,,,Construction and mining machinery
5083,,,Farm and garden machinery
5084,,,Industrial machinery and equipment
5085,,,Industrial supplies
5086,,,Professional equipment and supplies - wholesale
5087,,,Service establishment equipment
5088,,,Transportation equipment & supplies
5090,,Miscellaneous durable goods - wholesale,
5091,,,Sporting & recreational goods
5092,,,Toys and hobby goods and supplies
5093,,,Scrap and waste materials
5094,,,Jewelry & precious stones
5099,,,"Durable goods, nec"
5100,Nondurable goods - wholesale,,
5110,,Paper and paper products - wholesale,
5111,,,Printing and writing paper
5112,,,Stationery and office supplies
5113,,,Industrial & personal service paper
5120,,"Drugs, drug proprietaries, and druggists' sundries - wholesale",
5122,,,"Drugs, proprietaries, and sundries"
5130,,"Apparel, piece goods, and notions - wholesale",
5131,,,Piece goods & notions
5133,,,Piece goods (woven fabrics) - wholesale
5134,,,Notions and other dry goods - wholesale
5136,,,Men's and boys' clothing
5137,,,Women's and children's clothing
5139,,,Footwear
5140,,Groceries and related products - wholesale,
5141,,,"Groceries, general line"
5142,,,Packaged frozen foods
5143,,,"Dairy products, exc. dried or canned"
5144,,,Poultry and poultry products
5145,,,Confectionery
5146,,,Fish and seafoods
5147,,,Meats and meat products
5148,,,Fresh fruits and vegetables
5149,,,"Groceries and related products, nec"
5150,,5150 Farm - product raw materials - wholesale,
5152,,,Cotton - wholesale
5153,,,Grain and field beans
5154,,,Livestock
5159,,,"Farm-product raw materials, nec"
5160,,Chemicals and allied products - wholesale,
5161,,,Chemicals and allied products - wholesale
5162,,,Plastics materials & basic shapes
5169,,,"Chemicals & allied products, nec"
5170,,Petroleum and petroleum products - wholesale,
5171,,,Petroleum bulk stations & terminals 
5172,,,"Petroleum products, nec"
5180,,"Beer, wine and distilled alcoholic beverages - wholesale",
5181,,,Beer and Ale
5182,,,Wine and distilled beverages
5190,,Miscellaneous nondurable goods - wholesale,
5191,,,Farm supplies
5192,,,"Books, periodicals, & newspapers"
5193,,,Flowers & florists' supplies
5194,,,Tobacco and tobacco products
5198,,,"Paints, varnishes, and supplies"
5199,,,"Nondurable goods, nec"
,,,
Division G: Retail Trade,,,
5200,"Building materials, hardware, garden supply, and mobile home dealers",,
5210,,Lumber and other building materials dealers,
5211,,,Lumber and other building materials
5230,,"Paint, glass, and wallpaper stores",
5231,,,"Paint, glass, and wallpaper stores"
5250,,Hardware stores,
5251,,,Hardware stores
5260,,"Retail nurseries, lawn and garden supply stores",
5261,,,Retail nurseries and garden stores
5270,,Mobile home dealers,
5271,,,Mobile home dealers
5300,General merchandise stores,,
5310,,Department stores,
5311,,,Department stores
5330,,Variety stores,
5331,,,Variety stores
5334,,,Catalog showrooms
5390,,Miscellaneous general merchandise stores,
5399,,,Misc. general merchandise stores
5400,Food stores,,
5410,,Grocery stores,
5411,,,Grocery stores
5412,,,Convenience Stores
5420,,"Meat and fish (seafood) markets, including freezer provisioners",
5421,,,Meat and fish markets
5422,,,Freezer and locker meat provisioners - retail
5423,,,Meat and fish (seafood) markets
5430,,Fruit and vegetable markets,
5431,,,Fruit and vegetable markets
5440,,"Candy, nut, and confectionery stores",
5441,,,"Candy, nut, and confectionery stores"
5450,,Dairy products stores,
5451,,,Dairy products stores
5460,,Bakeries - retail,
5461,,,Retail bakeries
5462,,,Bakeries baking and selling-retail
5463,,,Bakeries-selling only-retail
5490,,Miscellaneous food stores,
5499,,,Miscellaneous food stores
5500,Automotive dealers and gasoline service stations,,
5510,,Motor vehicle dealers (new and used),
5511,,,New and used car dealers
5520,,Motor vehicle dealers (used only),
5521,,,Used car dealers
5530,,Auto and home supply stores,
5531,,,Auto and home supply stores
5540,,Gasoline service stations,
5541,,,Gasoline service stations
5550,,Boat dealers,
5551,,,Boat dealers
5560,,Recreational vehicle dealers,
5561,,,Recreational vehicle dealers
5570,,Motorcycle dealers,
5571,,,Motorcycle dealers
5590,,Automotive dealers,
5599,,,"Automotive dealers, nec"
5600,Apparel and accessory stores,,
5610,,Men's and boys' clothing and accessory stores,
5611,,,Men's & boys' clothing stores
5620,,Women's clothing stores,
5621,,,Women's clothing stores
5630,,Women's accessory and specialty stores,
5631,,,Women's accessory and specialty stores
5632,,,Women's accessory & specialty stores
5640,,Children's and infants' wear stores,
5641,,,Children's and infants' wear stores
5650,,Family clothing stores,
5651,,,Family clothing stores
5660,,Shoe stores,
5661,,,Shoe stores
5680,,Furriers and fur shops,
5681,,,Furriers and fur shops
5690,,Miscellaneous apparel and accessory stores,
5699,,,Misc. apparel & accessory stores
5700,"Home furniture, furnishings, and equipment stores",,
5710,,Home furniture and furnishings stores,
5712,,,Furniture stores
5713,,,Floor covering stores
5714,,,Drapery and upholstery stores
5719,,,Miscellaneous home furnishings stores
5720,,Household appliance stores,
5722,,,Household appliance stores
5730,,"Radio, television, consumer electronics, and music stores",
5731,,,"Radio, TV, & electronic stores"
5732,,,Radio and television stores
5733,,,Music stores
5734,,,Computer and software stores
5735,,,Record & prerecorded tape stores
5736,,,Musical instrument stores
5800,Eating and drinking places,,
5810,,Eating and drinking places,
5812,,,Eating places
5813,,,Drinking places
5900,Miscellaneous retail,,
5910,,Drug stores and proprietary stores,
5912,,,Drug stores and proprietary stores
5920,,Liquor stores,
5921,,,Liquor stores
5930,,Used merchandise stores,
5931,,,Used merchandise stores
5932,,,Used merchandise stores
5940,,Miscellaneous shopping goods stores,
5941,,,Sporting goods and bicycle shops
5942,,,Book stores
5943,,,Stationery stores
5944,,,Jewelry stores
5945,,,"Hobby, toy, and game shops"
5946,,,Camera & photographic supply stores
5947,,,"Gift, novelty, and souvenir shops"
5948,,,Luggage and leather goods stores
5949,,,"Sewing, needlework, and piece goods"
5960,,Nonstore retailers,
5961,,,Catalog and mail-order houses
5962,,,Merchandising machine operators
5963,,,Direct selling establishments
5980,,Fuel dealers,
5982,,,"Fuel and ice dealers, except fuel oil dealers and bottled gas dealers"
5983,,,Fuel oil dealers
5984,,,Liquefied petroleum gas dealers
5989,,,"Fuel dealers, nec"
5990,,Retail stores,
5992,,,Florists
5993,,,Tobacco stores and stands
5994,,,News dealers and newsstands
5995,,,Optical goods stores
5999,,,"Miscellaneous retail stores, nec"
,,,
"Division H: Finance, Insurance, And Real Estate",,,
6000,Depository institutions,,
6010,,Central reserve depository institutions,
6011,,,Federal reserve banks
6019,,,"Central reserve depository, nec"
6020,,Commercial banks,
6021,,,National commercial banks
6022,,,State commercial banks
6023,,,"State banks, not members of the federal reserve system, insured by the FDIC"
6024,,,"State banks, not members of the federal reserve system, not insuredd by the FDIC"
6025,,,"National banks, members of the federal reserve system"
6026,,,"National banks, not members of the federal reserve system, insured by the FDIC"
6027,,,"National banks, not insured by the FDIC"
6028,,,"Unincorporated private banks, not insured by the FDIC"
6029,,,"Commercial banks, nec"
6030,,Savings institutions,
6032,,,"Mutual savings banks, members of the federal reserve system"
6033,,,"Mutual savings banks, not members of the federal reserve system, insuredd by the FDIC"
6034,,,"Mutual savings banks, not insured by the FDIC"
6035,,,Federal savings institutions
6036,,,"Savings institutions, except federal"
6040,,Trust companies not engaged in deposit banking,
6042,,,"State non-depository trust companies, members of the federal reserve system, insuredd and not insured"
6044,,,"State non-depository trust companies, not insured by the FDIC"
6050,,Establishments performing functions closely related to banking,
6052,,,Foreign exchange establishments
6054,,,Safe deposit companies
6055,,,Clearinghouse associations
6056,,,Corporations for banking abroad
6059,,,Establishments performing functions closely related to deposit banking
6060,,Credit unions,
6061,,,Federal credit unions
6062,,,State credit unions
6080,,Foreign banking and branches and agencies of foreign banks,
6081,,,Foreign bank & branches & agencies
6082,,,Foreign trade & international banks
6090,,Functions related to depository banking,
6091,,,Nondeposit trust facilities
6099,,,Functions related to deposit banking
6100,Nondepository credit institutions,,
6110,,Federal and federally-sponsored credit agencies,
6111,,,Federal & fed.-sponsored credit
6112,,,"Rediscounting, financing institutions for credit agencies (other than banks), not primarily associated with agricultural credit"
6113,,,"Rediscounting, financing institutions for credit agencies (other than banks), primarily associated with agricultural credit"
6120,,Savings and loan associations,
6122,,,Federal savings and loan associations
6123,,,"State savings and loan associations, insured by the federal savings and loan institution corporation"
6124,,,"State savings and loan associations, not insured, members of federal home loan bank system"
6125,,,"State savings and loan associations, not insured, not members of federal home loan bank system"
6130,,Agricultural credit institutions,
6131,,,Agricultural credit institutions
6140,,Personal credit institutions,
6141,,,Personal credit institutions
6142,,,Federal credit unions
6143,,,State credit unions
6144,,,Industrial loan companies not engaged in deposit banking
6145,,,Licensed small loan lenders
6146,,,Installment sales finance companies
6149,,,Miscellaneous personal credit institutions
6150,,Business credit institutions,
6153,,,Short-term business credit
6159,,,Misc. business credit institutions
6160,,Mortgage bankers and brokers,
6162,,,Mortgage bankers and correspondents
6163,,,Loan brokers
6170,,Finance lessors,
6172,,,Finance Lessors
6200,"Security and commodity brokers, dealers, exchanges, and services",,
6210,,"Security brokers, dealers, and flotation companies",
6211,,,Security brokers and dealers
6220,,Commodity contracts brokers and dealers,
6221,,,"Commodity contracts brokers, dealers"
6230,,Security and commodity exchanges,
6231,,,Security and commodity exchanges
6280,,Services allied with the exchange of securities or commodities,
6281,,,Services allied with the exchange of securities or commodities
6282,,,Investment advice
6289,,,Security and commodity services
6300,Insurance carriers,,
6310,,Life insurance,
6311,,,Life insurance
6312,,,Life insurance
6320,,Accident and health insurance and medical service plans,
6321,,,Accident and health insurance
6324,,,Hospital and medical service plans
6330,,"Fire, marine, and casualty insurance",
6331,,,"Fire, marine, and casualty insurance"
6332,,,Property-casualty insurance
6350,,Surety insurance,
6351,,,Surety insurance
6360,,Title insurance,
6361,,,Title insurance
6370,,"Pension, health, and welfare funds",
6371,,,"Pension, health, and welfare funds"
6390,,Insurance carriers,
6399,,,"Insurance carriers, nec"
6400,"Insurance agents, brokers, and service",,
6410,,"Insurance agents, brokers, and service",
6411,,,"Insurance agents, brokers, & service"
6500,Real estate,,
6510,,Real estate operators (except developers) and lessors,
6512,,,Nonresidential building operators
6513,,,Apartment building operators
6514,,,"Dwelling operators, exc. apartments"
6515,,,Mobile home site operators
6517,,,Railroad property lessors
6519,,,"Real property lessors, nec"
6530,,Real estate agents and managers,
6531,,,Real estate agents and managers
6532,,,Real Estate Dealers
6540,,Title abstract offices,
6541,,,Title abstract offices
6550,,Land subdividers and developers,
6552,,,"Subdividers and developers, nec"
6553,,,Cemetery subdividers and developers
6600,"Combinations of real estate, insurance, loans, and law offices",,
6610,,"Combinations of real estate, insurance, loans, and law offices",
6611,,,"Combinations of real estate, insurance, loans, and law offices"
6700,Holding and other investment offices,,
6710,,Holding offices,
6711,,,Holding offices
6712,,,Bank holding companies
6719,,,"Holding companies, nec"
6720,,Investment offices,
6722,,,"Management investment offices, open-end"
6723,,,"Management investment offices, closed-end"
6724,,,Unit investment trusts
6725,,,Face-amount certificate offices
6726,,,"Investment offices, nec"
6730,,Trusts,
6732,,,"Educational, religious, etc. trusts"
6733,,,"Trusts, nec"
6790,,Miscellaneous investing,
6792,,,Oil royalty traders
6793,,,Commodity traders
6794,,,Patent owners and lessors
6795,,,Mineral Royalty Traders
6797,,,Business Development Company
6798,,,Real estate investment trusts
6799,,,"Investors, nec"
,,,
Division I: Services,,,
7000,"Hotels, rooming houses, camps, and other lodging places",,
7010,,Hotels and motels,
7011,,,Hotels and motels
7020,,Rooming and boarding houses,
7021,,,Rooming and boarding houses
7030,,Camps and recreational vehicle parks,
7032,,,Sporting and recreational camps
7033,,,Trailer parks and campsites
7040,,"Organization hotels and lodging houses, on membership basis",
7041,,,Membership-basis organization hotels
7200,Personal services,,
7210,,"Laundry, cleaning, and garment services",
7211,,,"Power laundries, family & commercial"
7212,,,Garment pressing & cleaners' agents
7213,,,Linen supply
7214,,,Diaper service
7215,,,Coin-operated laundries and cleaning
7216,,,"Drycleaning plants, except rug"
7217,,,Carpet and upholstery cleaning
7218,,,Industrial launderers
7219,,,"Laundry and garment services, nec"
7220,,"Photographic studios, portrait",
7221,,,"Photographic studios, portrait"
7230,,Beauty shops,
7231,,,Beauty shops
7240,,Barber shops,
7241,,,Barber shops
7250,,Shoe repair shops and shoeshine parlors,
7251,,,Shoe repair and shoeshine parlors
7260,,Funeral service and crematories,
7261,,,Funeral service and crematories
7290,,Miscellaneous personal services,
7291,,,Tax return preparation services
7299,,,"Miscellaneous personal services, nec"
7300,Business services,,
7310,,Advertising,
7311,,,Advertising agencies
7312,,,Outdoor advertising services
7313,,,"Radio, TV, publisher representatives"
7319,,,"Advertising, nec"
7320,,"Consumer credit reporting, mercantile reporting, and adjustment and collection agency",
7321,,,"Consumer credit reportng, mercantile reportng, and adjustment and collection agencies"
7322,,,Adjustment & collection services
7323,,,Credit reporting services
7330,,"Mailing, reproduction, commercial art and photo, and stenographic services",
7331,,,Direct mail advertising services
7332,,,Blueprinting and photocopying services
7333,,,"Commercial photography, art, and graphics"
7334,,,Photocopying & duplicating services
7335,,,Commercial photography
7336,,,Commercial art and graphic design
7338,,,Secretarial & court reporting
7339,,,Stenographic and reproduction services
7340,,Services to dwellings and other buildings,
7341,,,Window cleaning
7342,,,Disinfecting & pest control services
7349,,,"Building maintenance services, nec"
7350,,Miscellaneous equipment rental and leasing,
7351,,,News syndicates
7352,,,Medical equipment rental
7353,,,Heavy construction equipment rental
7359,,,"Equipment rental & leasing, nec"
7360,,Personnel supply services,
7361,,,Employment agencies
7362,,,Temporary help supply services
7363,,,Help supply services
7369,,,Personnel supply services
7370,,"Computer programming, data processing, and other computer related services",
7371,,,Computer programming services
7372,,,Prepackaged software
7373,,,Computer integrated systems design
7374,,,Data processing and preparation
7375,,,Information retrieval services
7376,,,Computer facilities management
7377,,,Computer rental & leasing
7378,,,Computer maintenance & repair
7379,,,"Computer related services, nec"
7380,,Miscellaneous Business Services,
7381,,,Detective & armored car services
7382,,,Security systems services
7383,,,News syndicates
7384,,,Photofinishing laboratories
7385,,,Telephone Interconnect Services
7389,,,"Business services, nec"
7390,,Miscellaneous business services,
7391,,,Research and development laboratories
7392,,,"Management, consulting, and public relations services"
7393,,,Detective agencies and protective services
7394,,,Equipment rental and leasing services
7395,,,Photofinishing laboratories
7396,,,Trading stamps services
7397,,,Commercial testing laboratories
7399,,,
7500,"Automotive repair, services, and parking",,
7510,,"Automotive rental and leasing, without drivers",
7512,,,"Passenger car rental and leasing, without drivers"
7513,,,"Truck rental and leasing, no drivers"
7514,,,Passenger car rental
7515,,,Passenger car leasing
7519,,,Utility trailer rental
7520,,Automobile parking,
7521,,,Automobile parking
7523,,,Parking lots
7525,,,Parking structures
7530,,Automotive repair shops,
7531,,,Top and body repair shops
7532,,,Top & body repair & paint shops
7533,,,Auto exhaust system repair shops
7534,,,Tire retreading and repair shops
7535,,,Paint shops
7536,,,Automotive glass replacement shops
7537,,,Automotive transmission repair shops
7538,,,General automotive repair shops
7539,,,"Automotive repair shops, nec"
7540,,"Automotive services, except repair",
7542,,,Carwashes
7549,,,"Automotive services, nec"
7600,Miscellaneous repair services,,
7620,,Electrical repair shops,
7622,,,Radio and television repair
7623,,,Refrigeration service and repair
7629,,,"Electrical and Electronic Repair Shops, nec"
7630,,"Watch, clock, and jewelry repair",
7631,,,"Watch, clock, and jewelry repair"
7640,,Reupholstery and furniture repair,
7641,,,Reupholstery and furniture repair
7690,,Miscellaneous repair shops and related services,
7692,,,Welding repair
7694,,,Armature rewinding shops
7699,,,"Repair services, nec"
7800,Motion pictures,,
7810,,Motion picture production and allied services,
7812,,,Motion picture & video production
7813,,,"Motion picture production, except for television"
7814,,,Motion picture and tape production for television
7819,,,Services allied to motion pictures
7820,,Motion picture distribution and allied services,
7822,,,Motion picture and tape distribution
7823,,,Motion picture film exchanges
7824,,,Film or tape distribution for television
7829,,,Motion picture distribution services
7830,,Motion picture theaters,
7832,,,"Motion picture theaters, ex drive-in"
7833,,,Drive-in motion picture theaters
7840,,Video tape rental,
7841,,,Video tape rental
7900,Amusement and recreation services,,
7910,,"Dance studios, schools, and halls",
7911,,,"Dance studios, schools, and halls"
7920,,"Theatrical producers (except motion picture), bands, orchestras, and entertainers",
7922,,,Theatrical producers and services
7929,,,Entertainers & entertainment groups
7930,,Bowling centers,
7932,,,Billiard and pool establishments
7933,,,Bowling centers
7940,,Commercial sports,
7941,,,"Sports clubs, managers, & promoters"
7948,,,"Racing, including track operation"
7990,,Miscellaneous amusement and recreation services,
7991,,,Physical fitness facilities
7992,,,Public golf courses
7993,,,Coin-operated amusement devices
7996,,,Amusement parks
7997,,,Membership sports & recreation clubs
7999,,,"Amusement and recreation, nec"
8000,Health services,,
8010,,Offices and clinics of doctors of medicine,
8011,,,Offices & clinics of medical doctors
8020,,Offices and clinics of dentists,
8021,,,Offices and clinics of dentists
8030,,Offices and clinics of doctors of osteopathy,
8031,,,Offices of osteopathic physicians
8040,,Offices and clinics of other health care practitioners,
8041,,,Offices and clinics of chiropractors
8042,,,Offices and clinics of optometrists
8043,,,Offices and clinics of podiatrists
8049,,,"Offices of health practitioners, nec"
8050,,Nursing and personal care facilities,
8051,,,Skilled nursing care facilities
8052,,,Intermediate care facilities
8059,,,"Nursing and personal care, nec"
8060,,Hospitals,
8062,,,General medical & surgical hospitals
8063,,,Psychiatric hospitals
8069,,,Specialty hospitals exc. psychiatric
8070,,Medical and dental laboratories,
8071,,,Medical laboratories
8072,,,Dental laboratories
8080,,Home health care services,
8081,,,Outpatient care facilities
8082,,,Home health care services
8090,,"Miscellaneous Health and Allied Services,NEC",
8091,,,Health and allied services
8092,,,Kidney dialysis centers
8093,,,"Specialty outpatient clinics, nec"
8099,,,"Health and allied services, nec"
8100,Legal services,,
8110,,Legal services,
8111,,,Legal services
8200,Educational services,,
8210,,Elementary and secondary schools,
8211,,,Elementary and secondary schools
8220,,"Colleges, universities, professional schools, and junior colleges",
8221,,,Colleges and universities
8222,,,Junior colleges
8230,,Libraries,
8231,,,Libraries
8240,,Vocational schools,
8241,,,Correspondence schools
8243,,,Data processing schools
8244,,,Business and secretarial schools
8249,,,"Vocational schools, nec"
8290,,Schools and educational services,
8299,,,"Schools & educational services, nec"
8300,Social services,,
8320,,Individual and family social services,
8321,,,Individual and family social services
8322,,,Individual and family services
8330,,Job training and vocational rehabilitation services,
8331,,,Job training and related services
8350,,Child day care services,
8351,,,Child day care services
8360,,Residential care,
8361,,,Residential care
8390,,Social services,
8399,,,"Social services, nec"
8400,"Museums, art galleries, and botanical and zoological gardens",,
8410,,Museums and art galleries,
8411,,,Museums and art galleries
8412,,,Museums and art galleries
